81.000000,64.360000
91.000000,75.580000
52.000000,28.820000
48.000000,25.010000
65.000000,43.280000
78.000000,58.130000
76.000000,59.940000
74.000000,55.520000
92.000000,75.600000
73.000000,54.080000
95.000000,80.980000
58.000000,32.390000
94.000000,75.700000
85.000000,64.310000
79.000000,57.060000
54.000000,33.580000
88.000000,69.670000
81.000000,62.360000
54.000000,27.410000
90.000000,77.390000
85.000000,70.300000
87.000000,65.190000
68.000000,47.470000
66.000000,44.980000
43.000000,15.880000
86.000000,69.590000
73.000000,51.820000
84.000000,65.200000
66.000000,51.750000
67.000000,45.260000
85.000000,65.990000
59.000000,29.690000
76.000000,60.310000
58.000000,33.440000
80.000000,63.460000
66.000000,48.260000
64.000000,40.940000
83.000000,60.780000
84.000000,65.400000
73.000000,52.420000
66.000000,45.050000
71.000000,53.040000
80.000000,64.450000
74.000000,53.620000
74.000000,50.640000
81.000000,65.860000
78.000000,57.930000
53.000000,28.480000
50.000000,27.310000
63.000000,41.580000
85.000000,69.710000
80.000000,55.470000
77.000000,57.520000
96.000000,80.950000
69.000000,47.780000
88.000000,74.690000
59.000000,38.470000
60.000000,35.060000
68.000000,43.730000
67.000000,50.620000
83.000000,65.540000
53.000000,32.600000
44.000000,19.070000
69.000000,42.500000
86.000000,64.850000
89.000000,74.090000
84.000000,68.280000
85.000000,64.960000
66.000000,45.420000
86.000000,67.970000
79.000000,57.440000
68.000000,47.350000
73.000000,55.010000
70.000000,49.950000
48.000000,24.220000
62.000000,39.040000
86.000000,68.350000
86.000000,69.190000
66.000000,43.030000
90.000000,75.940000
68.000000,49.370000
52.000000,29.390000
87.000000,70.430000
50.000000,27.290000
56.000000,33.220000
79.000000,62.520000
71.000000,53.770000
98.000000,84.120000
41.000000,18.820000
74.000000,55.280000
74.000000,54.360000
80.000000,61.820000
48.000000,24.680000
78.000000,59.620000
55.000000,34.190000
71.000000,55.040000
49.000000,27.810000
58.000000,36.790000
80.000000,65.420000
82.000000,65.490000
52.000000,27.870000
61.000000,39.420000
84.000000,65.120000
96.000000,82.830000
60.000000,40.950000
74.000000,54.260000
87.000000,70.640000
84.000000,65.410000
64.000000,44.850000
74.000000,50.650000
77.000000,58.720000
82.000000,64.020000
91.000000,81.810000
64.000000,41.210000
78.000000,57.250000
81.000000,62.320000
75.000000,57.840000
83.000000,64.380000
101.000000,85.020000
82.000000,66.060000
77.000000,56.330000
84.000000,63.130000
91.000000,79.310000
77.000000,56.330000
70.000000,49.460000
85.000000,64.220000
75.000000,58.850000
61.000000,38.210000
57.000000,35.800000
74.000000,53.440000
60.000000,39.690000
48.000000,22.290000
67.000000,46.040000
77.000000,59.480000
76.000000,60.330000
72.000000,51.260000
53.000000,25.710000
68.000000,47.730000
72.000000,48.960000
85.000000,61.820000
64.000000,44.100000
93.000000,77.180000
80.000000,62.790000
68.000000,45.890000
76.000000,53.480000
95.000000,80.750000
72.000000,53.570000
40.000000,11.880000
90.000000,71.120000
79.000000,56.340000
59.000000,38.180000
48.000000,26.410000
57.000000,30.890000
54.000000,30.370000
75.000000,58.620000
59.000000,37.500000
73.000000,53.210000
73.000000,52.130000
67.000000,44.850000
51.000000,32.180000
60.000000,40.250000
